"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-06",,"64","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-07",,"70","91",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-08",,"65","91",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-09",,"67","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-10",,"67","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-11",,"65","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-12",,"68","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-13","0.16","65","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-14","0.00","64","74","59"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-15","0.67","65","73","61"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-16","0.28","63","69",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-17","0.83","68","74","61"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-18","0.39","68","75","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-19","0.24","67","76","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-20","0.00","69","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-21",,"68","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-22",,"67","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-23",,"67","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-24",,"65","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-25",,"68","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-26","0.02","65","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-27","0.00","65","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-28",,"68","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-29",,"67","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-30",,"65","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-05-31",,"63","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-01",,"65","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-02","0.02","66","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-03","0.01","67","77","54"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-04","0.00","61","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-05","0.02","58","69",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-06","0.00","59","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-07",,"58","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-08",,"63","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-09",,"60","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-10",,"65","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-11",,"65","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-12",,"64","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-13",,"61","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-14",,"62","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-15",,"67","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-16",,"66","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-17",,"64","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-18",,"65","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-19",,"66","87","58"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-20",,"64","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-21",,"65","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-22",,"65","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-23",,"63",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-24",,"64","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-25",,"62","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-26",,"64","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-27",,"65","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-28",,"64","77","61"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-29",,"62","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-06-30",,"62","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-01",,"62","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-02",,"63",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-03","0.01","57","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-04","0.00","55","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-05",,"59","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-06","0.08","61","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-07","0.28","62","70","57"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-08","0.00","63","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-09",,"63","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-10",,"62","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-11",,"64","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-12",,"65","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-13",,"66","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-14","0.03","59","84","53"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-15","0.02","58","65",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-16","0.04","58","68",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-17","0.00","58","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-18",,"58","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-19",,"58","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-20",,"59","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-21",,"59","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-22",,"61","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-23",,"63","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-24",,"60","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-25",,"61","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-26",,"62","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-27",,"63","76","52"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-28",,"65","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-29",,"65","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-30",,"62","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-07-31",,"62","73","48"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-01",,"64","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-02",,"63","71","58"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-03","0.08","61","70","58"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-04","0.00","67","76","57"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-05",,"64","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-06",,"61",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-07",,"61",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-08",,"59","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-09",,"57","65","52"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-10","0.12","60","70",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-11","0.02","58","70",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-12","0.00","60","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-13",,"63","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-14",,"64","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-15",,"65","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-16",,"67","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-17",,"62","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-18","0.28","56","69",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-19","0.08","62",,"48"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-20","0.00","64","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-21",,"66","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-22",,"66","72","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-23","0.01","64","71","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-24","0.28","65",,"59"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-25","0.00","70","81","59"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-26",,"71","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-27","0.08","60","86","54"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-28","0.00","59","72","50"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-29",,"60","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-30",,"63","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-08-31",,"66","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-01",,"68","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-02",,"66","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-03",,"66","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-04",,"65","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-05",,"69",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-06",,"67","90",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-07","0.01","65","73","61"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-08","0.16","59","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-09","1.69","59","66",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-10","0.00","60",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-11",,"62","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-12",,"66","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-13",,"64","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-14",,"67","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-15",,"66","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-16",,"67","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-17",,"71","82","58"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-18",,"67","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-19",,"68","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-20","0.08","60","75","57"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-21","0.00","64","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-22",,"62","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-23","0.39","67","72","61"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-24","0.31","68","72","65"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-25","0.00","74","86","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-26",,"70","74","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-27",,"70","74","65"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-28",,"69","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-29","0.02","65","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-09-30","0.03","66",,"58"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-01","0.00","71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-02",,"69","84","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-03","0.16","60","83","32"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-04","0.47","61",,"54"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-05","0.00","62","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-06",,"63","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-07",,"67","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-08",,"69","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-09",,"69","78","59"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-10",,"72",,"64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-11",,"72","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-12",,"66","83","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-13",,"59","70","57"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-14","0.08","63",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-15","0.00","67",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-16",,"66","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-17","0.24","59",,"56"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-18","0.67","63","69","55"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-19","0.00","67","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-20","0.04","63","74","59"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-21","0.16","62","70","57"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-22","0.08","62","69","55"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-23","0.00","65","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-24",,"68","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-25",,"70","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-26",,"71","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-27",,"71","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-28",,"72","79","68"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-29",,"72","79","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-30",,"72","87","65"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-10-31",,"60","87","56"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-01","0.71","59","62","56"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-02","1.02","62",,"56"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-03","0.00","65","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-04",,"73",,"59"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-05",,"70","84","67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-06","0.08","61","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-07","0.00","62","71","50"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-08","0.04","62","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-09","0.00","64","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-10",,"67","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-11",,"69","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-12",,"71","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-13",,"71","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-14",,"71","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-15",,"72","80","63"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-16",,"73","80","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-17",,"70","79","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-18","0.02","65","78","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-19","0.12","68","72","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-20","0.00","74",,"66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-21","0.31","67","92",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-22","0.08","67","73","57"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-23","0.02","67","73","61"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-24","0.00","72","80","63"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-25",,"75",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-26",,"74","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-27",,"79",,"70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-28",,"67","88","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-29",,"67","73","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-11-30",,"70","77","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-01",,"73","84","65"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-02","0.24","72","84","68"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-03","0.00","74","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-04",,"71","81","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-05","0.04","71","76","67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-06","0.04","76","84","67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-07","0.04","76","91",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-08","0.51","70","91","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-09","0.04","68","75","63"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-10","0.39","65","75","61"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-11","0.20","69","76","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-12","0.00","72","80","61"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-13",,"74","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-14","0.04","74","81","67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-15","0.00","76","84","72"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-16","0.04","76","84","71"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-17","0.00","78","90","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-18",,"81","97",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-19","0.16","74","97","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-20","0.31","69","81","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-21","0.28","71","79","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-22","0.02","74","79","67"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-23","0.00","73","79","70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-24",,"75","79","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-25",,"77","84","72"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-26",,"76","84","72"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-27","0.02","78","87","72"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-28","0.02","70","87","65"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-29","0.00","71",,"65"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-30",,"73","80","68"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2018-12-31",,"75","83","70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-01",,"79","95","70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-02",,"73","95",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-03","0.67","67","79","63"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-04","0.02","72","77","65"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-05","0.01","74","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-06","0.00","72","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-07","0.01","71","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-08","0.00","73","81","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-09","0.16","74","81","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-10","0.04","77","88","70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-11","0.00","76","88",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-12",,"75","82","68"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-13",,"77","84","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-14",,"77","84","73"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-15","0.04","74","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-16","0.08","72","78","68"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-17","0.12","76","83","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-18","0.00","79","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-19","0.03","69","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-20","0.08","67","75","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-21","0.04","71","79","62"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-22","0.00","75","84","59"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-23",,"77","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-24","0.04","71","83","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-25","0.08","70","76","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-26","0.94","68","76","63"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2019-01-27","1.38","70","76","64"
